iter	RMSE
308	0.05185230545
309	0.05182706155
310	0.05181002866
311	0.05178046889
312	0.05176720935
313	0.05174818827
314	0.05172548914
315	0.05170925523
316	0.05166990177
317	0.05165156569
318	0.05162395014
319	0.05160870609
320	0.05157984401
321	0.05155451502
322	0.05151973147
323	0.05148986259
324	0.05146783209
325	0.05145040588
326	0.05142933539
327	0.05140660047
328	0.05137388557
329	0.05134124957
330	0.05131902312
331	0.05128557768
332	0.05126419106
333	0.05124133965
334	0.05122554132
335	0.05119844212
336	0.05117807111
337	0.05115540039
338	0.05113137431
339	0.05110765921
340	0.05107921581
341	0.05105993573
342	0.05104054261
343	0.05101612061
344	0.05099832293
345	0.05097687282
346	0.0509633526
347	0.05094240125
348	0.05091449621
349	0.05088690226
350	0.05086095606
351	0.05083980462
352	0.05081863621
353	0.05080046693
354	0.05076969236
355	0.05074559276
356	0.05071475488
357	0.05068335207
358	0.05066380934
359	0.05063788003
360	0.05062234997
361	0.05059922237
362	0.05058532761
363	0.05056575246
364	0.0505385213
365	0.05051370314
366	0.05050592921
367	0.05048607655
368	0.0504629249
369	0.05043881044
370	0.05041602143
371	0.05039347204
372	0.05037463837
373	0.05035622369
374	0.05032548549
375	0.05029909835
376	0.050279387
377	0.05025301146
378	0.05022751213
379	0.0502120481
380	0.05019997618
381	0.05017878057
382	0.05015644187
383	0.05012921753
384	0.05010461375
385	0.05008038756
386	0.05005746579
387	0.0500398748
388	0.05001402052
389	0.04999610143
390	0.0499857578
391	0.049966222
392	0.04993805418
393	0.04991909028
394	0.04988949209
395	0.04986672404
396	0.04985123416
397	0.04983615049
398	0.04981035441
399	0.04979455792
400	0.04977573677
401	0.04975985141
402	0.04973944497
403	0.04972215623
404	0.04969368296
405	0.04967138523
406	0.04965167556
407	0.04962640553
408	0.04960237828
409	0.04958521761
410	0.04955876307
411	0.04954137217
412	0.0495232597
413	0.049506203
414	0.04949078207
415	0.04946581037
416	0.04944376819
417	0.04942623042
418	0.0494122579
419	0.04938884389
420	0.04937327977
421	0.04935339777
422	0.04933166728
423	0.04931486708
424	0.04930436088
425	0.0492902415
426	0.04927068274
427	0.04924559944
428	0.04922542125
429	0.04920897572
430	0.04918948876
431	0.04917225436
432	0.04915132237
433	0.04913115899
434	0.0491147749
435	0.0491017257
436	0.04908414749
437	0.04906843031
438	0.04904518516
439	0.04901587249
440	0.0489958511
441	0.04897411176
442	0.04895481403
443	0.04893753941
444	0.04892064063
445	0.04890439827
446	0.04889031908
447	0.04887320008
448	0.04884384087
449	0.04881223819
450	0.04878684542
451	0.04877103244
452	0.04875606028
453	0.04873425373
454	0.04871377281
455	0.04870446691
456	0.04869440602
457	0.0486791146
458	0.04866053043
459	0.04864076968
460	0.04862579727
461	0.04860844273
462	0.04858666678
463	0.04856483262
464	0.0485484142
465	0.04852772651
466	0.04850343751
467	0.04848101488
468	0.04846654997
469	0.04844666154
470	0.04842352664
471	0.04840185337
472	0.04838082265
473	0.04836545497
474	0.04834911199
475	0.04833491687
476	0.04831062834
477	0.04828844006
478	0.04827355907
479	0.04826021645
480	0.04825036986
481	0.04823951993
482	0.0482177295
483	0.04819938955
484	0.04817716585
485	0.04815852306
486	0.04813513322
487	0.04811959217
488	0.04810508764
489	0.04808874827
490	0.0480716562
491	0.04804278236
492	0.04802759902
493	0.04799878518
494	0.04797777683
495	0.04795644469
496	0.04793317859
497	0.04791941337
498	0.04790545063
499	0.04788516729
500	0.0478664368
501	0.04785287654
502	0.04783539639
503	0.04781926154
504	0.04780212089
505	0.04778719997
506	0.04776877586
507	0.04776024361
508	0.0477350132
509	0.04771520564
510	0.04769240517
511	0.04767132857
512	0.04765027025
513	0.0476309505
514	0.04761943627
515	0.04760417024
516	0.0475884776
517	0.0475726445
518	0.0475513038
519	0.04753731155
520	0.04751828083
521	0.04750297793
522	0.04747563426
523	0.04745567031
524	0.04744093946
525	0.04742258366
526	0.04739757941
527	0.04738103841
528	0.04736754373
529	0.04734346347
530	0.04732519855
531	0.04729830809
532	0.04727650103
533	0.04726102466
534	0.04723553053
535	0.04721888586
536	0.04720198463
537	0.04718709538
538	0.04716976023
539	0.04715551681
540	0.04714459252
541	0.04713067041
542	0.04710843024
543	0.04710021475
544	0.04708861924
545	0.04707424543
546	0.04705375968
547	0.04703602669
548	0.047023135
549	0.04700458661
550	0.04699323552
551	0.04697589364
552	0.04696428954
553	0.04694846114
554	0.04693478754
555	0.04692145949
556	0.04691150302
557	0.04688912496
558	0.0468750502
559	0.04686243911
560	0.04685189404
561	0.04682984511
562	0.04681483751
563	0.04679881216
564	0.04678404016
565	0.04676986423
566	0.04675318848
567	0.04673772687
568	0.04671786236
569	0.04670584448
570	0.04669124018
571	0.04667194306
572	0.04665160849
573	0.0466249752
574	0.04660330003
575	0.04658429776
576	0.04656470516
577	0.04654663867
578	0.04653153972
579	0.0465113848
580	0.04649297757
581	0.04647741302
582	0.04646355462
583	0.04645224116
584	0.04644076252
585	0.04641670836
586	0.04639684065
587	0.04638250759
588	0.04636406263
589	0.0463517201
590	0.0463401404
591	0.04632422572
592	0.04630509248
593	0.04629517237
594	0.04627934091
595	0.0462618137
596	0.04624493081
597	0.0462255866
598	0.04620263817
599	0.04618895652
600	0.04617856637
601	0.04615731278
602	0.04614366719
603	0.04612483715
604	0.04610255158
605	0.04608171646
606	0.04605757246
607	0.04604258368
608	0.04602657212
609	0.04600548749
610	0.04599038393
611	0.04597184335
612	0.04595868628
613	0.04593934206
614	0.04592926761
615	0.04591810283
616	0.04589965217
617	0.04588206739
618	0.04586461318
619	0.0458481259
620	0.04582243769
621	0.04579521187
622	0.04576784283
623	0.04575298602
624	0.04572925714
625	0.04570353846
626	0.04569165969
627	0.04567338271
628	0.04565108443
629	0.04563434865
630	0.04561405976
631	0.04560078277
632	0.04559111165
633	0.04558000676
634	0.04556947625
635	0.04555578218
636	0.04554364151
637	0.04552996247
638	0.04551542485
639	0.04550551052
640	0.0454877323
641	0.04547179627
642	0.04545972755
643	0.04544908694
644	0.04543596279
645	0.04542476208
646	0.04541363023
647	0.04540498463
648	0.04538646107
649	0.04537348658
650	0.045359297
651	0.04534242147
652	0.04532784049
653	0.04531044923
654	0.0452884429
655	0.04527391332
656	0.04524819124
657	0.04523484205
658	0.04521603146
659	0.04519799086
660	0.04518133078
661	0.04516185892
662	0.04515067911
663	0.0451311603
664	0.04511482221
665	0.04509015893
666	0.04507578652
667	0.04505607706
668	0.04503711191
669	0.04502290854
670	0.04500409241
671	0.0449904739
672	0.04497051315
673	0.04494913021
674	0.04493826091
675	0.04493009681
676	0.0449230481
677	0.04490749881
678	0.04489622946
679	0.0448804365
680	0.04486567145
681	0.04484597149
682	0.04483664845
683	0.04482135328
684	0.04480914953
685	0.04479570658
686	0.04478361328
687	0.04476180247
688	0.04474399633
689	0.0447289294
690	0.04471532924
691	0.04469621176
692	0.04467988035
693	0.04465843728
694	0.04464545427
695	0.04463316211
696	0.04462088983
697	0.04460916024
698	0.04459475385
699	0.04457761217
700	0.04456843485
701	0.0445503355
702	0.04453528697
703	0.04452082092
704	0.04449386716
705	0.04447978438
706	0.04446551972
707	0.04445460067
708	0.04443378245
709	0.04441418385
710	0.04439922166
711	0.04438280124
712	0.04436474627
713	0.04434583501
714	0.04432592276
715	0.04430851465
716	0.04429758658
717	0.04428407585
718	0.04426486905
719	0.04425472928
720	0.04423660796
721	0.04422726129
722	0.04421406872
723	0.04420108983
724	0.04418900294
725	0.04417568928
726	0.04415943962
727	0.04414692592
728	0.04412290108
729	0.04411415626
730	0.04409873919
731	0.04408905251
732	0.04407706207
733	0.0440609598
734	0.04404578021
735	0.04402923583
736	0.04401658606
737	0.04401239278
738	0.04399160755
739	0.04397058113
740	0.04395611974
741	0.04394258749
742	0.04393136991
743	0.04391749282
744	0.04390567304
745	0.04389660117
746	0.04388196558
747	0.0438721995
748	0.04385936243
749	0.0438463622
750	0.0438202033
751	0.04380397027
752	0.04378186111
753	0.04375743341
754	0.04374454052
755	0.04372924951
756	0.04371381383
757	0.04370226042
758	0.04367879587
759	0.04366139285
760	0.04363721172
761	0.04361960966
762	0.04360345907
763	0.04357986351
764	0.04356209848
765	0.04354645418
766	0.04353972187
767	0.04352529063
768	0.04351347087
769	0.04350141723
770	0.04348637173
771	0.04347063013
772	0.04345867767
773	0.04344235096
774	0.04343476925
775	0.04341838255
776	0.04340856637
777	0.04339413616
778	0.04337922895
779	0.04337077776
780	0.0433605151
781	0.04334857378
782	0.04334168141
783	0.0433306229
784	0.04332191143
785	0.04331224435
786	0.04329360386
787	0.04327469946
788	0.04326486188
789	0.04325378693
790	0.04324039818
791	0.04323122673
792	0.04321573167
793	0.04320394095
794	0.04318145246
795	0.04316448381
796	0.04315280417
797	0.04313650448
798	0.04312261071
799	0.04311369189
800	0.04310174481
801	0.04308154828
802	0.04306740058
803	0.04304949963
804	0.04303672752
805	0.04302665217
806	0.04301130867
807	0.04300351579
808	0.04299058996
809	0.04297926561
810	0.04296874195
811	0.04295154909
812	0.04294035627
813	0.04292070133
814	0.04290237785
815	0.04288906657
816	0.04287268437
817	0.04286050219
818	0.04284429965
819	0.04282533266
820	0.04280474543
821	0.04279336057
822	0.04277160435
823	0.04275222471
824	0.04273952244
825	0.04273334317
826	0.04271408227
827	0.04269835254
828	0.04269160483
829	0.04268155665
830	0.04267204452
831	0.04265369373
832	0.04264128182
833	0.04263026727
834	0.04261416557
835	0.04260006734
836	0.0425855208
837	0.04256790655
838	0.04255325794
839	0.04254039703
840	0.04251714904
841	0.04250643282
842	0.04249287373
843	0.04247274614
844	0.04245946152
845	0.04244559885
846	0.04243741344
847	0.04242601321
848	0.04240881246
849	0.04239649536
850	0.04238740416
851	0.04237464806
852	0.04236296793
853	0.04234522842
854	0.04233345516
855	0.04231679899
856	0.04230250186
857	0.04229042871
858	0.04228105937
859	0.04226687459
860	0.04225312889
861	0.04223710953
862	0.04222844616
863	0.04221689278
864	0.0422063807
865	0.04219134743
866	0.04217568528
867	0.04216503983
868	0.0421520539
869	0.04213127401
870	0.04212562977
871	0.04210680089
872	0.04209003036
873	0.04207459366
874	0.04206345046
875	0.04205307281
876	0.04204141198
877	0.04203471685
878	0.04202461206
879	0.04200791415
880	0.04199885748
881	0.04198358836
882	0.04197336573
883	0.04195970201
884	0.04194654198
885	0.04192754684
886	0.04192078896
887	0.04190910122
888	0.04189571882
889	0.04187870017
890	0.0418651411
891	0.04185518716
892	0.04184558146
893	0.04183497608
894	0.04182267365
895	0.04181403033
896	0.04180083106
897	0.04177801798
898	0.04176332264
899	0.0417495305
900	0.04173749305
901	0.04172571251
902	0.04171592769
903	0.04169888877
904	0.04167998831
905	0.04166076034
906	0.04165022255
907	0.04163978014
908	0.04163291072
909	0.04161708996
910	0.04160005048
911	0.04158994158
912	0.04157699574
913	0.0415674273
914	0.04155073054
915	0.04153707607
916	0.04152974641
917	0.04150966196
918	0.04149589224
919	0.04148050804
920	0.04146985269
921	0.04146236928
922	0.04145444047
923	0.04143968383
924	0.04143028913
925	0.04142156561
926	0.04140348125
927	0.04139438262
928	0.04137580636
929	0.04136273494
930	0.04135999768
931	0.04134737484
932	0.04132934509
933	0.04131743645
934	0.04130797878
935	0.04129968017
936	0.04128597955
937	0.04128192966
938	0.04126772006
939	0.04125888837
940	0.04124933003
941	0.04123567981
942	0.04121409535
943	0.04119702861
944	0.04118731813
945	0.0411741146
946	0.04116308237
947	0.04115150736
948	0.0411354678
949	0.04112359726
950	0.04111023355
951	0.04110384806
952	0.04108673553
953	0.04107810415
954	0.04106678661
955	0.04105003962
956	0.04104379652
957	0.04103497734
958	0.04102366477
959	0.0410106178
960	0.04099383774
961	0.04097531465
962	0.04096092942
963	0.04095215661
964	0.04093993373
965	0.04092661318
966	0.04091524528
967	0.0409078668
968	0.0408886921
969	0.04088477043
970	0.04087169605
971	0.04086011979
972	0.04084937546
973	0.04083360024
974	0.04082406438
975	0.04080848626
976	0.04079507531
977	0.04078099643
978	0.04076775976
979	0.04075343881
980	0.04074109686
981	0.04073040438
982	0.04071417854
983	0.04070526924
984	0.04069215249
985	0.04068292709
986	0.04067410453
987	0.04066173509
988	0.04065166864
989	0.04064101394
990	0.04062155483
991	0.04060447082
992	0.04059563462
993	0.04057824296
994	0.04056922876
995	0.04056327163
996	0.04054849788
997	0.04053283093
998	0.04051740387
999	0.04051131784
1000	0.04050371372
1001	0.0404874107
1002	0.04047028203
1003	0.04045542471
1004	0.04044571756
1005	0.0404357428
1006	0.0404199979
1007	0.04040677314
1008	0.04038927616
1009	0.04038057625
1010	0.04037537973
1011	0.04036251583
1012	0.04035249307
1013	0.04033834894
1014	0.04032416896
1015	0.04031926039
1016	0.04030840623
1017	0.0402967712
1018	0.04028150972
1019	0.04026725644
1020	0.04025503533
1021	0.04024091197
1022	0.04023155041
1023	0.04022884284
1024	0.04021621772
1025	0.04019837785
1026	0.04019240536
1027	0.04017912119
1028	0.04016012583
1029	0.04015040244
1030	0.04013788885
1031	0.04012759268
1032	0.04012101458
1033	0.04009826578
1034	0.04009075938
1035	0.04008316525
1036	0.04007209171
1037	0.04005920125
1038	0.04004296092
1039	0.04003321772
1040	0.0400187221
1041	0.0400043752
1042	0.03998924613
1043	0.03998690463
1044	0.03997549109
1045	0.03996549941
1046	0.0399489317
1047	0.03993927471
1048	0.03993205731
1049	0.03991086368
1050	0.03990277226
1051	0.03989144047
1052	0.03988078395
1053	0.03986772749
1054	0.03985969849
1055	0.03984497475
1056	0.03983552014
1057	0.03983121506
1058	0.03982131751
1059	0.03981514941
1060	0.03980689772
1061	0.03979701673
1062	0.03979030572
1063	0.03977298298
1064	0.03976500794
1065	0.03975390149
1066	0.03974526098
1067	0.03973341402
1068	0.03972952289
1069	0.03971500355
1070	0.03970316151
1071	0.03969788678
1072	0.03968323728
1073	0.03967551806
1074	0.03966654819
1075	0.0396516742
1076	0.03964239344
1077	0.03962679961
1078	0.03961264094
1079	0.03959922519
1080	0.039591556
1081	0.03958138697
1082	0.03956462694
1083	0.03954946089
1084	0.03954142502
1085	0.03953424176
1086	0.03953099801
1087	0.03951631117
1088	0.03950936681
1089	0.03949944468
1090	0.0394886333
1091	0.03948486002
1092	0.0394752578
1093	0.03946335082
1094	0.03945486419
1095	0.03943505844
1096	0.03942894927
1097	0.03941761118
1098	0.0394079838
1099	0.03939771996
1100	0.03938330498
1101	0.0393768521
1102	0.03936892339
1103	0.03935948102
1104	0.03934399668
1105	0.0393292488
1106	0.03931568002
1107	0.03930537095
1108	0.03929292816
1109	0.03927851876
1110	0.03926223401
1111	0.03925446549
1112	0.03923997848
1113	0.03922725915
1114	0.03921304446
1115	0.03920372165
1116	0.03919074687
1117	0.03917663375
1118	0.0391664418
1119	0.03915800039
1120	0.03914836396
1121	0.03913826014
1122	0.03912893543
1123	0.03911783944
1124	0.03910882838
1125	0.03909628055
1126	0.0390865156
1127	0.03907250298
1128	0.03906045551
1129	0.039046609
1130	0.03903156436
1131	0.03901773243
1132	0.03900710866
1133	0.03899599753
1134	0.03898432228
1135	0.03897483468
1136	0.03896802824
1137	0.03895974101
1138	0.0389480158
1139	0.03893210474
1140	0.03892415832
1141	0.03891462404
1142	0.0389078213
1143	0.03889571571
1144	0.03888816404
1145	0.03887282843
1146	0.03885692042
1147	0.0388511514
1148	0.03884170966
1149	0.03883207137
1150	0.0388282521
1151	0.03881928078
1152	0.03880926603
1153	0.03879899006
1154	0.03878709137
1155	0.03877433413
1156	0.0387604729
1157	0.0387509162
1158	0.03874104633
1159	0.03872663709
1160	0.03872078789
1161	0.03871027213
1162	0.03870386081
1163	0.03869488032
1164	0.03868504445
1165	0.03867434003
1166	0.03866787443
1167	0.03865634714
1168	0.03864162873
1169	0.03863307801
1170	0.03862737589
1171	0.03861221809
1172	0.03859743444
1173	0.03858083709
1174	0.03857221729
1175	0.03856332996
1176	0.03855756189
1177	0.03854481665
1178	0.03853285923
1179	0.0385253029
1180	0.03851228464
1181	0.03850376092
1182	0.0384891226
1183	0.03847774679
1184	0.03846762333
1185	0.03845783191
1186	0.03844569803
1187	0.03843495036
1188	0.0384276449
1189	0.03841911862
1190	0.03841023551
1191	0.03839585352
1192	0.03838078639
1193	0.03836671082
1194	0.03834772362
1195	0.03833952793
1196	0.03831800071
1197	0.03831171883
1198	0.03829845089
1199	0.03828555975
1200	0.03827625693
1201	0.03826370918
1202	0.03826030526
1203	0.0382506833
1204	0.03824190403
1205	0.03823320238
1206	0.0382219568
1207	0.03821201187
1208	0.03820161692
1209	0.03819032761
1210	0.03817292782
1211	0.0381589388
1212	0.0381530334
1213	0.03814401757
1214	0.03813538069
1215	0.03812320953
1216	0.0381110708
1217	0.03810301309
1218	0.03809330235
1219	0.03807822819
1220	0.03807025806
1221	0.03805382541
1222	0.03803971436
1223	0.03802981277
1224	0.03801886562
1225	0.0380100419
1226	0.03800157307
1227	0.03799270526
1228	0.03798713474
1229	0.03797652516
1230	0.03797168673
1231	0.03796123326
1232	0.03795048515
1233	0.03793716566
1234	0.03793136622
1235	0.03792046912
1236	0.03791239099
1237	0.03789823093
1238	0.03788799281
1239	0.03787249158
1240	0.03786080437
1241	0.03785120152
1242	0.03783445607
1243	0.03782686084
1244	0.03781540658
1245	0.037806777
1246	0.03779411184
1247	0.03778569534
1248	0.03777738688
1249	0.03777419012
1250	0.03776278586
1251	0.03775326623
1252	0.03774429242
1253	0.03773362924
1254	0.03772636591
1255	0.03771207912
1256	0.03770274859
1257	0.03769229214
1258	0.03768236721
1259	0.03767722835
1260	0.03767357122
1261	0.03766693017
1262	0.03765919457
1263	0.03765169081
1264	0.0376419666
1265	0.03764034136
1266	0.03763091581
1267	0.03762093238
1268	0.03760868121
1269	0.03760564678
1270	0.03759368149
1271	0.03758215432
1272	0.03757616749
1273	0.0375684132
1274	0.03756572369
1275	0.03755843158
1276	0.03754990328
1277	0.03753984853
1278	0.03752908484
1279	0.0375195797
1280	0.03750619944
1281	0.03749349181
1282	0.03748502627
1283	0.03747441489
1284	0.03745802014
1285	0.03744742143
1286	0.03743147892
1287	0.03742362623
1288	0.03741340992
1289	0.03740658022
1290	0.03739258211
1291	0.03738520625
1292	0.03737518681
1293	0.03736216789
1294	0.03735180322
1295	0.03734338711
1296	0.03733662986
1297	0.03732501218
1298	0.03731542909
1299	0.03730668201
1300	0.03729698288
1301	0.03728642191
1302	0.03727064448
1303	0.0372631702
1304	0.03725500526
1305	0.03724456618
1306	0.03723347365
1307	0.03723105921
1308	0.03722044049
1309	0.03721272924
1310	0.03720317489
1311	0.03719332411
1312	0.03718238194
1313	0.03717256102
1314	0.03716192
1315	0.03715904091
1316	0.03715128898
1317	0.03714032138
1318	0.03713268109
1319	0.03712362623
1320	0.03710788962
1321	0.03709683271
1322	0.03708723917
1323	0.03707384475
1324	0.0370584418
1325	0.03705511019
1326	0.0370463035
1327	0.03703616622
1328	0.03702835492
1329	0.03701632828
1330	0.03701404924
1331	0.03700192631
1332	0.03698916704
1333	0.03697039706
1334	0.0369578928
1335	0.03695042829
1336	0.03694296227
1337	0.03693477901
1338	0.03692858041
1339	0.0369207426
1340	0.03690978712
1341	0.03690040189
1342	0.03689052654
1343	0.0368797441
1344	0.03686673981
1345	0.03685948215
1346	0.03685456091
1347	0.03684395953
1348	0.03683792787
1349	0.03682921206
1350	0.03682601381
1351	0.03681823122
1352	0.0368101838
1353	0.03680373857
1354	0.03679071307
1355	0.03678176782
1356	0.03677976213
1357	0.03676806825
1358	0.03676140292
1359	0.03675415081
1360	0.03673846879
1361	0.03672886079
1362	0.03672427255
1363	0.03671442522
1364	0.03670822334
1365	0.03669984443
1366	0.03669262919
1367	0.036680983
1368	0.03667425656
1369	0.03665904062
1370	0.0366519042
1371	0.03664649432
1372	0.03663392484
1373	0.03662515859
1374	0.03661509749
1375	0.03660446457
1376	0.03658963003
1377	0.03658451171
1378	0.03657949484
1379	0.03656462367
1380	0.03655291776
1381	0.03654531751
1382	0.03653253895
1383	0.03652649565
1384	0.03651684135
1385	0.03650816641
1386	0.03650031416
1387	0.03649074775
1388	0.03648261671
1389	0.03648039729
1390	0.03647127726
1391	0.03646414964
1392	0.03645359039
1393	0.03644669287
1394	0.03643539542
1395	0.03642254598
1396	0.03641077349
1397	0.03640096493
1398	0.036393274
1399	0.03638652289
1400	0.0363839172
1401	0.03636903837
1402	0.03636195923
1403	0.03634986251
1404	0.03634233976
1405	0.03632893738
1406	0.03632238771
1407	0.03631528041
1408	0.03630257338
1409	0.03629295294
1410	0.03628854034
1411	0.03627815889
1412	0.03626785842
1413	0.03625876319
1414	0.03625335573
1415	0.03624258422
1416	0.03623418549
1417	0.03621730957
1418	0.03620421453
1419	0.03619482416
1420	0.0361868695
1421	0.03617702892
1422	0.03616251085
1423	0.03615635785
1424	0.03614478011
1425	0.03613050958
1426	0.03612000798
1427	0.03610651541
1428	0.03609923909
1429	0.03609085302
1430	0.03607588401
1431	0.03606842308
1432	0.03606058254
1433	0.03605146381
1434	0.03603753463
1435	0.03602809505
1436	0.03602082595
1437	0.03601171444
1438	0.03599971725
1439	0.0359915195
1440	0.03598169089
1441	0.03596987415
1442	0.03596194286
1443	0.03595197527
1444	0.03594263452
1445	0.03594005056
1446	0.03592778482
1447	0.03591892522
1448	0.03591199823
1449	0.03589816144
1450	0.03589132878
1451	0.03588104648
1452	0.03587141332
1453	0.03585941937
1454	0.03585030545
1455	0.03583999207
1456	0.03582967187
1457	0.0358211261
1458	0.03581174156
1459	0.03580385061
1460	0.03579452728
1461	0.03579095233
1462	0.0357799952
1463	0.03576236121
1464	0.03575290704
1465	0.03574091205
1466	0.03573399122
1467	0.03572784384
1468	0.0357190509
1469	0.03570894187
1470	0.03570018692
1471	0.03569014235
1472	0.03568249797
1473	0.03567287715
1474	0.0356638281
1475	0.0356511878
1476	0.03564207694
1477	0.03563300843
1478	0.03562590735
1479	0.03562048347
1480	0.03561040865
1481	0.03560127374
1482	0.03559260314
1483	0.03557752953
1484	0.03556984539
1485	0.03556649886
1486	0.03556059303
1487	0.03555095479
1488	0.03554200322
1489	0.03553592
1490	0.03552463485
1491	0.03551605076
1492	0.03551067246
1493	0.03550049045
1494	0.03549071499
1495	0.03547612283
1496	0.03545927061
1497	0.03545390908
1498	0.03544551481
